Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Glutathione Conjugation R-HSA-156590,1/36,0.3038080819844295,0.4684593152277391,0,0,2.8377602297200286,3.380791434126185,GGT5
Reactome_2022,RHOV GTPase Cycle R-HSA-9013424,1/37,0.3107825442509396,0.4742391073171778,0,0,2.758793969849246,3.2240971983470845,DST
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,1/37,0.3107825442509396,0.4742391073171778,0,0,2.758793969849246,3.2240971983470845,RRAD
Reactome_2022,MAP2K And MAPK Activation R-HSA-5674135,1/37,0.3107825442509396,0.4742391073171778,0,0,2.758793969849246,3.2240971983470845,FN1
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,2/113,0.3122988478346994,0.4749096272244912,0,0,1.7917007917007917,2.0851718925161022,PDGFRB;HBEGF
Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,2/114,0.3159765270928876,0.4749158628469538,0,0,1.7756132756132756,2.045661592448686,ARC;RRAD
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,8/644,0.3166880655551615,0.4749158628469538,0,0,1.255503144654088,1.4436252372740377,AKAP12;DST;MCAM;VIM;MYL9;RND3;ARHGAP24;MYLK
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,9/736,0.316769829170062,0.4749158628469538,0,0,1.2362142347883074,1.4211269866893623,NQO1;IL6;HSPB8;HSPA6;HMOX1;CCL2;IGFBP7;SOD3;MT1E
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,1/38,0.3176874819497763,0.4749158628469538,0,0,2.684096156457965,3.07781854672427,VIM
Reactome_2022,Signaling By RAF1 Mutants R-HSA-9656223,1/38,0.3176874819497763,0.4749158628469538,0,0,2.684096156457965,3.07781854672427,FN1
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,1/39,0.3245235847719431,0.4802513452497547,0,0,2.6133298069293835,2.941033694945818,TNIP3
Reactome_2022,RHOU GTPase Cycle R-HSA-9013420,1/39,0.3245235847719431,0.4802513452497547,0,0,2.6133298069293835,2.941033694945818,DST
Reactome_2022,DAG And IP3 Signaling R-HSA-1489509,1/39,0.3245235847719431,0.4802513452497547,0,0,2.6133298069293835,2.941033694945818,PDE1A
Reactome_2022,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,1/40,0.3312915354401823,0.4886273148131116,0,0,2.54619250096637,2.8129227654318845,RRAD
Reactome_2022,Signaling By TGFB Family Members R-HSA-9006936,2/119,0.3342934948533607,0.4914114374344402,0,0,1.6993006993006994,1.8619848571697335,COL1A2;SERPINE1
Reactome_2022,Cell-Cell Communication R-HSA-1500931,2/120,0.337940732613065,0.4914266065794375,0,0,1.684814244136278,1.827829273598234,DST;LAMA4
Reactome_2022,Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,1/41,0.3379920100397979,0.4914266065794375,0,0,2.4824120603015074,2.6927543377926204,FN1
Reactome_2022,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,1/41,0.3379920100397979,0.4914266065794375,0,0,2.4824120603015074,2.6927543377926204,RRAD
Reactome_2022,Metabolism Of Proteins R-HSA-392499,21/1890,0.3387611981862789,0.4914266065794375,0,0,1.1255413972757518,1.2183533720167858,EGFL7;PGAP1;CSF1;MMP2;FN1;LAMB1;THY1;HSPG2;PRSS23;VCAN;IL6;ADAMTS14;ADAMTS1;TNIP3;IGFBP7;TIMP1;IGFBP6;ULBP2;MATN3;ADAMTS6;FBN1
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",8/660,0.3405781742161465,0.492442540424002,0,0,1.2236707566462168,1.3180287345796142,AKAP12;DST;MCAM;VIM;MYL9;RND3;ARHGAP24;MYLK
Reactome_2022,RND1 GTPase Cycle R-HSA-9696273,1/42,0.344625677945044,0.4950486122923923,0,0,2.4217428606446867,2.579874053958348,DST
Reactome_2022,Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,1/42,0.344625677945044,0.4950486122923923,0,0,2.4217428606446867,2.579874053958348,LEF1
Reactome_2022,RND2 GTPase Cycle R-HSA-9696270,1/43,0.3511932019412653,0.4996006517938645,0,0,2.363962670495334,2.473694919601735,DST
Reactome_2022,Retinoid Metabolism And Transport R-HSA-975634,1/43,0.3511932019412653,0.4996006517938645,0,0,2.363962670495334,2.473694919601735,HSPG2
Reactome_2022,Homologous DNA Pairing And Strand Exchange R-HSA-5693579,1/43,0.3511932019412653,0.4996006517938645,0,0,2.363962670495334,2.473694919601735,RRAD
Reactome_2022,Sphingolipid De Novo Biosynthesis R-HSA-1660661,1/44,0.3576952382847675,0.5055884618063541,0,0,2.308869931050602,2.373689018141451,PLPP1
Reactome_2022,TNF Signaling R-HSA-75893,1/44,0.3576952382847675,0.5055884618063541,0,0,2.308869931050602,2.373689018141451,TRAF1
Reactome_2022,Glycosphingolipid Metabolism R-HSA-1660662,1/45,0.3641324366778817,0.5114089317673435,0,0,2.256281407035176,2.279380404926681,EGFL7
Reactome_2022,Heme Signaling R-HSA-9707616,1/45,0.3641324366778817,0.5114089317673435,0,0,2.256281407035176,2.279380404926681,HMOX1
Reactome_2022,Infectious Disease R-HSA-5663205,11/961,0.3667774771048445,0.5134884679467824,0,0,1.154831523252576,1.1582959534222013,GGT5;IL6;CALCRL;CTSL;IL1B;HMOX1;ADM;ANTXR1;HSPG2;RAMP1;HBEGF
Reactome_2022,PLC Beta Mediated Events R-HSA-112043,1/47,0.376814886705751,0.5218406850288784,0,0,2.1579637317019884,2.1061752538856453,PDE1A
Reactome_2022,G Alpha (Z) Signaling Events R-HSA-418597,1/47,0.376814886705751,0.5218406850288784,0,0,2.1579637317019884,2.1061752538856453,RGS4
Reactome_2022,Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,1/47,0.376814886705751,0.5218406850288784,0,0,2.1579637317019884,2.1061752538856453,HSPG2
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,16/1449,0.3774765952929982,0.5218406850288784,0,0,1.1145362419976337,1.0858332685457033,RRAD;LEF1;SERPINE1;NR2F1;TNFRSF10C;TWIST1;LIFR;LDB2;TNFRSF10D;COL1A1;IL6;COL1A2;CTSL;CTSK;ITGBL1;MYL9
Reactome_2022,Signaling By ERBB2 R-HSA-1227986,1/49,0.3892456229672477,0.5347580053849104,0,0,2.0678391959799,1.9510987409424116,HBEGF
Reactome_2022,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,1/49,0.3892456229672477,0.5347580053849104,0,0,2.0678391959799,1.9510987409424116,MMP2
Reactome_2022,Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562,1/50,0.3953681557510544,0.5398060578520588,0,0,2.025535842477695,1.8795714928238212,NQO1
Reactome_2022,Ion Homeostasis R-HSA-5578775,1/50,0.3953681557510544,0.5398060578520588,0,0,2.025535842477695,1.8795714928238212,ABCC9
Reactome_2022,Diseases Of DNA Repair R-HSA-9675135,1/51,0.4014296166851454,0.5461303945403553,0,0,1.984924623115578,1.8116864795932897,RRAD
Reactome_2022,Death Receptor Signaling R-HSA-73887,2/139,0.4058480895063414,0.5461303945403553,0,0,1.44975300449753,1.3073529773997317,TRAF1;TNFRSF10D
Reactome_2022,Apoptotic Execution Phase R-HSA-75153,1/52,0.4074306117999475,0.5461303945403553,0,0,1.9459060005911912,1.7471991060741807,VIM
Reactome_2022,SARS-CoV-1 Infection R-HSA-9678108,1/52,0.4074306117999475,0.5461303945403553,0,0,1.9459060005911912,1.7471991060741807,CTSL
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.4074306117999475,0.5461303945403553,0,0,1.9459060005911912,1.7471991060741807,HBEGF
Reactome_2022,G-protein Mediated Events R-HSA-112040,1/52,0.4074306117999475,0.5461303945403553,0,0,1.9459060005911912,1.7471991060741807,PDE1A
Reactome_2022,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",1/53,0.4133717413870322,0.5507460361077982,0,0,1.9083880943177425,1.6858852917962188,HMOX1
Reactome_2022,Nuclear Receptor Transcription Pathway R-HSA-383280,1/53,0.4133717413870322,0.5507460361077982,0,0,1.9083880943177425,1.6858852917962188,NR2F1
Reactome_2022,Clathrin-mediated Endocytosis R-HSA-8856828,2/142,0.4162790368686154,0.5529489616236729,0,0,1.4184704184704184,1.2431467398061158,DAB2;HBEGF
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.4250767749174149,0.5612540650855689,0,0,1.8375209380234503,1.5719724807707876,FN1
Reactome_2022,Golgi Associated Vesicle Biogenesis R-HSA-432722,1/55,0.4250767749174149,0.5612540650855689,0,0,1.8375209380234503,1.5719724807707876,FTL
Reactome_2022,RHOA GTPase Cycle R-HSA-8980692,2/147,0.433457636286527,0.5695807274021916,0,0,1.369209334726576,1.1446058954410874,MCAM;ARHGAP24
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,8/722,0.4347570266278242,0.5695807274021916,0,0,1.113795518207283,0.9277559844698676,NQO1;IL6;HSPB8;HSPA6;HMOX1;CCL2;IGFBP7;SOD3
Reactome_2022,Regulated Necrosis R-HSA-5218859,1/57,0.4365494010474847,0.5695807274021916,0,0,1.7717157214644652,1.4684931926330618,IL1B
Reactome_2022,Cytoprotection By HMOX1 R-HSA-9707564,1/57,0.4365494010474847,0.5695807274021916,0,0,1.7717157214644652,1.4684931926330618,HMOX1
Reactome_2022,Metabolism Of Polyamines R-HSA-351202,1/58,0.4421999998339941,0.5752513272176738,0,0,1.740544829410209,1.4202724160163902,NQO1
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.4477942115947188,0.5808154332743265,0,0,1.7104487957026513,1.3742113392020114,LEF1
Reactome_2022,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,1/60,0.4533325962584122,0.5855854295108264,0,0,1.681372966527553,1.330183274831934,LEF1
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,7/637,0.4541274759471714,0.5855854295108264,0,0,1.1036269430051813,0.8711780965699488,COL1A1;COL3A1;DAB2;COL1A2;COL4A1;HBEGF;FTL
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,1/61,0.4588157080798082,0.588191067625568,0,0,1.6532663316582914,1.288070804786777,NEFL
Reactome_2022,Ca2+ Pathway R-HSA-4086398,1/61,0.4588157080798082,0.588191067625568,0,0,1.6532663316582914,1.288070804786777,LEF1
Reactome_2022,RHO GTPases Activate PKNs R-HSA-5625740,1/62,0.4642440960951576,0.5917099606299553,0,0,1.6260812258011368,1.2477649663473405,MYL9
Reactome_2022,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,1/62,0.4642440960951576,0.5917099606299553,0,0,1.6260812258011368,1.2477649663473405,FN1
Reactome_2022,Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,1/63,0.4696183035751055,0.5968347892698027,0,0,1.5997730588426,1.2091645247691418,EGFL7
Reactome_2022,Semaphorin Interactions R-HSA-373755,1/64,0.4749388686968527,0.6018621870554943,0,0,1.574300071787509,1.1721753146425786,MYL9
Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,2/162,0.4833030570302441,0.6107067282244631,0,0,1.2398989898989898,0.9015446591892284,CTSL;CTSK
Reactome_2022,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,1/66,0.4854211976341649,0.6116307090190478,0,0,1.525705450328566,1.1026857881843173,MYL9
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,1/67,0.4905840112592053,0.6163747833769503,0,0,1.5025125628140703,1.0700274503610792,RRAD
Reactome_2022,Cellular Senescence R-HSA-2559583,2/165,0.4929466684286051,0.6175837522074286,0,0,1.2168928549296647,0.8607743794829743,IL6;IGFBP7
Reactome_2022,RHOB GTPase Cycle R-HSA-9013026,1/69,0.500755522308534,0.6238225574521569,0,0,1.4581732190363583,1.0085269537658983,MCAM
Reactome_2022,Circadian Clock R-HSA-400253,1/69,0.500755522308534,0.6238225574521569,0,0,1.4581732190363583,1.0085269537658983,SERPINE1
Reactome_2022,trans-Golgi Network Vesicle Budding R-HSA-199992,1/71,0.5107249334696091,0.6344498469298524,0,0,1.416367552045944,0.9516915272016224,FTL
Reactome_2022,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,1/72,0.5156351033007534,0.6387502262798658,0,0,1.396347936867436,0.9248793332622998,TWIST1
Reactome_2022,Fatty Acid Metabolism R-HSA-8978868,2/173,0.518102407998783,0.6400088569396732,0,0,1.1594896331738438,0.7624599263901536,GGT5;PTGDS
Reactome_2022,RHOC GTPase Cycle R-HSA-9013106,1/73,0.5204962404113022,0.641169949780403,0,0,1.3768844221105527,0.8990678202624621,MCAM
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,1/74,0.5253088319278648,0.6417207614409651,0,0,1.3579541543333105,0.8742087038575203,NEFL
Reactome_2022,RHOG GTPase Cycle R-HSA-9013408,1/74,0.5253088319278648,0.6417207614409651,0,0,1.3579541543333105,0.8742087038575203,MCAM
Reactome_2022,Formation Of Cornified Envelope R-HSA-6809371,1/74,0.5253088319278648,0.6417207614409651,0,0,1.3579541543333105,0.8742087038575203,CSTA
Reactome_2022,Disorders Of Transmembrane Transporters R-HSA-5619115,2/176,0.5273210092073617,0.6423993509957086,0,0,1.1393242772553118,0.729105774961238,ABCA1;ABCC9
Reactome_2022,RAC1 GTPase Cycle R-HSA-9013149,2/178,0.5334005682638644,0.6480155664032071,0,0,1.1262626262626263,0.7078364657460958,MCAM;ARHGAP24
Reactome_2022,Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,1/77,0.5394601334395485,0.6517860790324408,0,0,1.3041523406506217,0.8049050782659102,EGFL7
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,1/77,0.5394601334395485,0.6517860790324408,0,0,1.3041523406506217,0.8049050782659102,RRAD
Reactome_2022,Neuronal System R-HSA-112316,4/386,0.5412659032898104,0.6521810474065748,0,0,1.037397157816006,0.6368006616134827,KCNJ8;TSPAN7;NEFL;ABCC9
Reactome_2022,Oncogenic MAPK Signaling R-HSA-6802957,1/78,0.544083319204552,0.6535900518901647,0,0,1.2871500358937544,0.7834275809102157,FN1
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,2/182,0.5453994083800013,0.6535900518901647,0,0,1.101010101010101,0.6674729431463129,TSPAN7;NEFL
Reactome_2022,Amyloid Fiber Formation R-HSA-977225,1/79,0.5486603241296241,0.6557159971305263,0,0,1.2705836876691148,0.7627005714660321,HSPG2
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,1/80,0.5531916072648388,0.6593445913616053,0,0,1.254436740665352,0.7426903392796255,RRAD
Reactome_2022,Metabolism Of Vitamins And Cofactors R-HSA-196854,2/186,0.5571827441654297,0.6593453933392698,0,0,1.0768555116381204,0.6298118751293473,ENPP2;HSPG2
Reactome_2022,Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,1/81,0.5576776229377498,0.6593453933392698,0,0,1.2386934673366834,0.7233650516865618,HSPA6
Reactome_2022,Signaling By NOTCH4 R-HSA-9013694,1/81,0.5576776229377498,0.6593453933392698,0,0,1.2386934673366834,0.7233650516865618,ACTA2
Reactome_2022,Platelet Homeostasis R-HSA-418346,1/83,0.5665156476761636,0.6680037449871341,0,0,1.208358867508273,0.6866506239569532,PDE1A
Reactome_2022,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,1/84,0.5708685433147935,0.6713414069381971,0,0,1.1937397832536174,0.6692061267801053,LEF1
Reactome_2022,RAC2 GTPase Cycle R-HSA-9013404,1/87,0.5836679914950987,0.6845680432163259,0,0,1.1519224027112305,0.6202214761277236,MCAM
Reactome_2022,Opioid Signaling R-HSA-111885,1/88,0.5878494885157634,0.6858244032683907,0,0,1.138624155259054,0.6049331780092367,PDE1A
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,1/88,0.5878494885157634,0.6858244032683907,0,0,1.138624155259054,0.6049331780092367,ENPP2
Reactome_2022,TCF Dependent Signaling In Response To WNT R-HSA-201681,2/198,0.5912247998288709,0.6863566583755517,0,0,1.010307153164296,0.5309759786558154,LEF1;DKK1
Reactome_2022,Unfolded Protein Response (UPR) R-HSA-381119,1/89,0.591989195722158,0.6863566583755517,0,0,1.1256281407035176,0.5901295699518402,CCL2
Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,3/306,0.5930719194885421,0.6863566583755517,0,0,0.9798964668040409,0.5119367246081294,PDGFRB;PDE1A;HBEGF
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,1/90,0.5960875287025766,0.6863566583755517,0,0,1.1129241714188922,0.5757910883551692,RRAD
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,1/90,0.5960875287025766,0.6863566583755517,0,0,1.1129241714188922,0.5757910883551692,MMP2
Reactome_2022,RAC3 GTPase Cycle R-HSA-9013423,1/93,0.6081383763355012,0.6984089165728021,0,0,1.0764693030369237,0.5353850545471538,MCAM
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,4/424,0.6155257848131773,0.7019225375916577,0,0,0.9416909620991254,0.4569823227149601,PDGFRB;FN1;DKK1;HBEGF
Reactome_2022,Drug ADME R-HSA-9748784,1/95,0.6159728391110465,0.7019225375916577,0,0,1.0534587832780926,0.5104559909803796,GGT5
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,1/95,0.6159728391110465,0.7019225375916577,0,0,1.0534587832780926,0.5104559909803796,LEF1
Reactome_2022,Programmed Cell Death R-HSA-5357801,2/208,0.6180842987731767,0.7025133395849766,0,0,0.9607727763067568,0.4622570142361631,IL1B;VIM
Reactome_2022,Signaling By ROBO Receptors R-HSA-376176,2/209,0.6206947797404343,0.703666832559207,0,0,0.956082564778217,0.4559708964259402,CXCL12;LDB2
Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,1/98,0.6274332493027582,0.7076676801598885,0,0,1.0207221675387246,0.4757769643136218,LDB2
Reactome_2022,Visual Phototransduction R-HSA-2187338,1/98,0.6274332493027582,0.7076676801598885,0,0,1.0207221675387246,0.4757769643136218,HSPG2
Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,1/99,0.6311772493570809,0.7082676004235945,0,0,1.0102553584247769,0.464887747030177,IL1B
Reactome_2022,L1CAM Interactions R-HSA-373760,1/99,0.6311772493570809,0.7082676004235945,0,0,1.0102553584247769,0.464887747030177,LAMB1
Reactome_2022,ABC-family Proteins Mediated Transport R-HSA-382556,1/102,0.642186106799596,0.7187920637020859,0,0,0.9800985123637992,0.4340632175669919,ABCC9
Reactome_2022,Antigen processing-Cross Presentation R-HSA-1236975,1/104,0.6493430720264805,0.7249627715536149,0,0,0.9609698980338586,0.4149411183845573,CTSL
Reactome_2022,Phase II - Conjugation Of Compounds R-HSA-156580,1/107,0.6598123057378238,0.7347909768443946,0,0,0.933630416232104,0.388203405372955,GGT5
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,1/114,0.683046714602197,0.7568432189436405,0,0,0.8754836127540356,0.3337273716848506,RRAD
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,1/114,0.683046714602197,0.7568432189436405,0,0,0.8754836127540356,0.3337273716848506,IL1B
Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,1/116,0.6893901914288371,0.7611499603220876,0,0,0.8601704173039109,0.3199385396662478,ABCA1
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,3/354,0.6903854515393084,0.7611499603220876,0,0,0.8438110113237017,0.3126363775917088,RRAD;TNFRSF10C;TNFRSF10D
Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,1/118,0.6956073317848006,0.7645487984582504,0,0,0.845380749903363,0.3068478138715934,ABCA1
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,1/119,0.6986693101557254,0.7645487984582504,0,0,0.8381739204497062,0.3005505089455322,CXCL12
Reactome_2022,Homology Directed Repair R-HSA-5693538,1/119,0.6986693101557254,0.7645487984582504,0,0,0.8381739204497062,0.3005505089455322,RRAD
Reactome_2022,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,1/122,0.7076725687660174,0.7707438869812716,0,0,0.8172681589767017,0.2825898889623316,ENPP2
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,2/246,0.7078260186562699,0.7707438869812716,0,0,0.8095711210465308,0.2797529288928009,TSPAN7;NEFL
Reactome_2022,Transport Of Small Molecules R-HSA-382551,6/706,0.7128294883264231,0.7742803062855975,0,0,0.8438880706921944,0.2856671111455429,ABCA1;HMOX1;ABCC9;PCSK5;PLTP;FTL
Reactome_2022,Cardiac Conduction R-HSA-5576891,1/126,0.7192618685309876,0.7793476265900873,0,0,0.7909547738693468,0.2606431490060761,ABCC9
Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,2/268,0.7513088273379281,0.8120729452506839,0,0,0.7417786891471102,0.2121030784801347,PDGFRB;HBEGF
Reactome_2022,RHO GTPase Effectors R-HSA-195258,2/269,0.7531470172506343,0.8120729452506839,0,0,0.7389626603109749,0.2094920924360804,MYL9;MYLK
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,1/141,0.758793412472914,0.8161655973184271,0,0,0.7056712132089017,0.1947834064490234,IL1B
Reactome_2022,Beta-catenin Independent WNT Signaling R-HSA-3858494,1/142,0.7612225890637079,0.8167862816960952,0,0,0.7006308136426815,0.1911527324338831,LEF1
Reactome_2022,G2/M Checkpoints R-HSA-69481,1/148,0.7752948529641656,0.826401950490298,0,0,0.6718285304071377,0.1709883332727604,RRAD
Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,1/149,0.777558641095328,0.826401950490298,0,0,0.6672551948933858,0.1678788815691765,ARHGAP24
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,1/149,0.777558641095328,0.826401950490298,0,0,0.6672551948933858,0.1678788815691765,RRAD
Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,2/283,0.7776798400305526,0.826401950490298,0,0,0.7016427621409828,0.1764213060169772,CTSL;HSPG2
Reactome_2022,Interleukin-1 Family Signaling R-HSA-446652,1/152,0.7842147458452606,0.8313430358599998,0,0,0.6538986322340178,0.1589447004917271,IL1B
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,1/157,0.7948707034481022,0.8392089352499065,0,0,0.6327792810204871,0.1452708189825567,RRAD
Reactome_2022,Signaling By WNT R-HSA-195721,2/294,0.7954406687856256,0.8392089352499065,0,0,0.674830496748305,0.1544410444893004,LEF1;DKK1
Reactome_2022,Protein Localization R-HSA-9609507,1/164,0.8089149773235216,0.8513878400946849,0,0,0.6053889077288281,0.128379657736663,HMOX1
Reactome_2022,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,1/167,0.8146370791826294,0.8553689331417609,0,0,0.5943573288127384,0.1218507214181255,LDB2
Reactome_2022,Apoptosis R-HSA-109581,1/178,0.8341972043024418,0.8738265251719164,0,0,0.5571075717570906,0.1009954960513889,VIM
Reactome_2022,Metabolism Of Lipids R-HSA-556833,5/732,0.8604195974924498,0.8991588684695979,0,0,0.672697774485945,0.1011300903319479,ABCA1;GGT5;EGFL7;PTGDS;PLPP1
Reactome_2022,Signaling By NOTCH R-HSA-157118,1/203,0.8713466499544589,0.9084252308035848,0,0,0.4875366933678292,0.0671413061317208,ACTA2
Reactome_2022,Keratinization R-HSA-6805567,1/208,0.8777158345777357,0.9129072713414657,0,0,0.4756390648896657,0.0620387393240423,CSTA
Reactome_2022,SARS-CoV Infections R-HSA-9679506,2/369,0.8864041924682173,0.9197747032434912,0,0,0.534858117964385,0.0644943863254484,CTSL;HSPG2
Reactome_2022,Biological Oxidations R-HSA-211859,1/218,0.8895281226354582,0.9208495354043124,0,0,0.4534886413634995,0.053087265123602,GGT5
Reactome_2022,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,2/378,0.894368305405598,0.9236918564025028,0,0,0.5218138835160112,0.0582540568662081,CTSL;HECW2
Reactome_2022,Metabolism R-HSA-1430728,15/2049,0.9250624332360236,0.9531601239651551,0,0,0.7082037790002392,0.0551648594081449,ABCA1;GGT5;NQO1;EGFL7;LUM;BGN;HSPG2;DCN;VCAN;ENPP2;HMOX1;HAS2;CSPG4;PTGDS;PLPP1
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,1/271,0.9355755511631364,0.9617454966502168,0,0,0.3634840871021775,0.0242056326035099,RRAD
Reactome_2022,Deubiquitination R-HSA-5688426,1/279,0.9406193363144986,0.9620412195814072,0,0,0.3528795054408734,0.0216021372611157,TNIP3
Reactome_2022,Membrane Trafficking R-HSA-199991,3/599,0.9411417324581818,0.9620412195814072,0,0,0.4906823834020373,0.029765544985198,DAB2;HBEGF;FTL
Reactome_2022,Asparagine N-linked Glycosylation R-HSA-446203,1/282,0.9424077253042356,0.9620412195814072,0,0,0.3490584595575743,0.020705194416427,EGFL7
Reactome_2022,Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,1/307,0.9553714830383324,0.9721483758854902,0,0,0.3201300620750812,0.0146155465195783,HECW2
Reactome_2022,DNA Repair R-HSA-73894,1/310,0.9567174492841332,0.9721483758854902,0,0,0.3169732155925257,0.0140251701108881,RRAD
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,1/364,0.9750783988975512,0.9885277561237242,0,0,0.2690726359068067,0.006790694304129,NQO1
Reactome_2022,Adaptive Immune System R-HSA-1280218,3/733,0.9790723347792236,0.9896741407239366,0,0,0.3978165635213128,0.0084137219732903,CTSL;HECW2;CTSK
Reactome_2022,Expression And Translocation Of Olfactory Receptors R-HSA-9752946,1/393,0.9814834490884822,0.9896741407239366,0,0,0.2487949953850887,0.0046500103797915,LDB2
Reactome_2022,Olfactory Signaling Pathway R-HSA-381753,1/401,0.9829416635761546,0.9896741407239366,0,0,0.2437185929648241,0.0041933016867131,LDB2
Reactome_2022,Sensory Perception R-HSA-9709957,2/616,0.9862139658124416,0.990706967934594,0,0,0.3156318889217912,0.0043815842239424,LDB2;HSPG2
Reactome_2022,Cell Cycle R-HSA-1640170,1/654,0.9987454362962488,0.9988922129779778,0,0,0.1473446866799541,0.00018496934804040945,RRAD
Reactome_2022,Metabolism Of RNA R-HSA-8953854,1/666,0.9988922129779778,0.9988922129779778,0,0,0.1445951562322892,0.00016026942611573885,ENPP2
KEGG_2021_Human,Extracellular Matrix Organization R-HSA-1474244,46/291,5.4362344891038253e-42,2.3973794096947867e-39,0,0,23.8412403922608,2265.2870730886325,COL18A1;PCOLCE2;LAMA2;COL14A1;LAMA4;SERPINE1;COL12A1;HTRA1;NID1;NID2;LOXL1;ADAMTS14;CTSL;ADAMTS1;CTSK;TIMP1;DST;LUM;MMP2;FN1;BGN;LAMB1;PCOLCE;HSPG2;DCN;COL1A1;ADAM19;MMP11;MFAP4;COL3A1;VCAN;COL1A2;COL5A1;LOX;COL4A1;COL5A3;COL6A2;ADAM12;COL5A2;COL6A1;MFAP2;MMP19;COL6A3;COL8A1;MATN3;FBN1
